review,label
"I am looking for recommendations for a good (great?) Alfa Romeo
mechanic in South Jersey or Philadelphia or nearby.

I have a '78 Alfa Spider that needs some engine, tranny, steering work
done.  The body is in quite good shape.  The car is awful in cold
weather, won't start if below freezing (I know, I know, why drive a
Spider if there's snow on the ground ...).  It has Bosch *mechanical*
fuel injection that I am sure needs adjustment.

Any opinions are welcome on what to look for or who to call.

Email or post (to rec.autos), I will summarize if people want.",0
"I have to disagree with this.  I have a 92 Z28 with a 350 and a 4-speed auto
w/ overdrive, and it is really better that way.  Chevy autos are reknowned
for their long life and ability to handle copious amount of power.  I live 
in the Dallas area, and a manual would be much harder to drive in the traffic 
here.  Now if I still lived out in the sticks like I used to, a manual would be
more fun.  

Safety-wise, an auto is less distracting...I would hate to have to be    
shifting gears while I was trying to ease into traffic in the freeways here.
Performance-wise, I can hold my own against any stock 5.0 Mustang or 5.0
Camaro w/ a five speed.  

All of this IMHO... :)



",0
"One thing that everyone is forgetting in this argument
over the pricing of the SC1 vs. the Japanese cars is
the Saturns ""no-dicker sticker"".  This makes the Saturn's
price low in comparison to the inflated base prices of
the Japanese competition on paper, but in reality, one
could dicker several hundred dollars off the price of
the Japanese cars.

Admittedly, though, here in Canada, at least, the SC2 
is in the same price class as the Civic Si, not the
SC1.",0
"Why crawl under the car at all? I have a machine I got for my boat that 
pulls the oil out under suction through the dip stick tube. It does an
excellent job and by moving the suction tube around, you can get more 
old oil out than by using the drain plug. I think I paid $25 at E&B Marine.
The oil goes into a steel 3 gal can - wait until it cools and decant into
your favorite device. I use soft drink bottles. Easy to take them down to
the local oil recycle center.",0
"

Do you, by any chance own an SHO or have access to one, such that you
would have any idea what it is designed for or how it handles?

Just wondering...
",0
"You probably should told you dad to buy that car, than your dream might
come true.

",0
"In response to a post about SUV's, I got several unsolicited recommendations to
check out the Land Cruiser, despite its astronomical price.
The Toyota dealer told me it's a ""cult car"".
If a car is good enough to create a passionate and loyal following, there
must be something really extraordinary about it.
So, all you Land Crusher Cultists - here is your chance to convert me.
",0
"Don't have a list of what's been said before, so hopefully not repeating.

How about horizontally mounted oil filters (like on my Ford) that, no
matter how hard you try, will spill out their half quart on the bottom
of the car when you change them?
",0
"
Of course you are a bunch of arrogant lawyers who know whats best for the 
rest of us. You are doing such a wonderful job with our judicial system,
getting all the criminals off, I bow to your superior intellect. Not to
mention the fees you collect from us poor slobs who get tickets from 
speeding State Police officers, so you can soak is when we go to court.
I just love lawyer jokes! Don't you?",0
"I have been looking at buying a 1989 Jeep Laredo and was wondering
if anyone had any bad or good experiences with this model. Is it
all that much different than the other YJs? 

 It looks, feels and sounds like a nice vehicle even thought the
price is rather steep for an '89 (12K Canadian).
",0
"
...deleted lines...


   As I live in Sweden I remember the day perfectly well. We changed
side 1967-09-03 (or 03-SEP-1967). I don't remeber the exactly time but
it was in the night. (in the 'big' cities like Stockholm & Gothenburg
all trafic was forbidden, exept busses and taxis, during the whole
weekend.) The day was a Sunday and everything was prepared in before.

Before the day we was told to follow the yellow lines on the road and
after it was the white one that matters. The signs with arrows on was
prepared with a 'left mode' label that was torn off that night to
reveal the new right mode arrow.

The year after Iceland also changed.

About cars: Before the H-day (H as in ""Hoegertrafik"". ""hoeger"" is
Swedish and stands for 'right') practically all cars already had their
steering wheels on the left side. Even the imported cars from UK had
the wheel on 'the right side'. At last we have cars with the wheels on
the right side. :-)

More contries that uses the left side is:

Japan
Tanzania (I think)
New Zeeland
How about South Africa?

BTW. Some sais that the left side is the right side because Ivanhoe
and other knights meet at the left when they fight in tournaments. :-)

...deleted lines...",0
"
Sorry, but *neither* 'dictates' the cost. It's a negotiation.
Whether it's up front at a honda dealership in an all out 
dickering war, or more removed on a larger economic scale
(ie, if saturn can't sell at it's price, the price drops,
or the company stops building them), it remains a negotiated
value controlled by market forces. To think that the consumer 
controls price is ludicrous. If the consumer controled
price, then cars would be *free*...And no one would build 
cars.

Regards, Charles",0
"            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

I know that this isn't the group for it, but since you brought it up,
does anyone have any idea why they haven't ""bombed"" the Waco cult?    

Just curious.



                                                  .  
                                                 /                
Larry                            __/    _______/_                 
keys@csmes.ncsl.nist.gov       /                  \               
                          _____     __     _____    \------- ===
            ----------- / ____/   /  /   /__  __/              \
         /     ___    /  / ___   /  /      / /    ____          |
        |    /      \/ /__ /  | /  /__  __/ /__ /       \      / 
        /___         \_______/ /_____/ /______/            ====OO
            \       /                           \       /         
                -            1990 2.0 16v           -


       ---------------- FAHRVERGNUGEN FOREVER! --------------------            
            The fact that I need to explain it to you indicates
            that you probably wouldn't understand anyway!",0
"If you want a summer without rain, you're in the wrong place. You must not
have been here a whole year yet. Keep the Rain-X handy my friend.


             Thatch",0
"Back when I was building round tail light 2002s they were Bimmers.  It was
only when the (red suspendered, Reganomics generated, quiche eating) Yuppies
got into the market >-( that they became Beamers and the hood ornaments started
disappering.",0
